twitterUsername,politicalParty,tweetText
SenPatRoberts,R,"RT @SenateAgGOP: Roberts: Land-Grant U formula funds, incl the Hatch Act, Smith-Lever, McIntire Stennis, &amp; Evans-Allen were extended. Compe..."
SenPatRoberts,R,"RT @SenateAgGOP: Roberts: With the enactment of the 2018 #FarmBill, the primary USDA research, education, and extension authorities were re..."
SenPatRoberts,R,"RT @SenateAgGOP: Roberts: In crafting the 2018 #FarmBill, Ranking Member Stabenow and I, along with members of this Committee, recognized t..."
SenPatRoberts,R,RT @SenateAgGOP: Roberts: Researchers and institutions tasked with addressing these challenges are asked to do so with minimal federal reso...
SenPatRoberts,R,RT @SenateAgGOP: Roberts: We heard about the critical role that ag research has played throughout our country's history. We also heard abou...
SenPatRoberts,R,"RT @SenateAgGOP: Roberts: Over 2 years ago, we kicked off the 2018 #FarmBill process with a hearing at K-State, our land grant institution..."
SenPatRoberts,R,"RT @SenateAgGOP: Chairman @SenPatRoberts has hit the gavel to begin today's hearing on ""Agricultural Research and 2018 Farm Bill Implementa..."
SenPatRoberts,R,"RT @kansasag: Since the senator couldn't be in Wichita to accept the Sunflower Award in April, we figured we would present him with our hig..."
SenPatRoberts,R,RT @SenateAgGOP: .@SenateAgGOP +@SenateAgDems Announce 7/25 #Hemp Production Hearing https://t.co/b28TC831Sa #FarmBill https://t.co/HZBfgx0...
SenPatRoberts,R,"RT @nfib_ks: Great conversation with @SenPatRoberts, one of the all-time great defenders of free enterprise and supporter of #smallbiz. #nf..."
SenPatRoberts,R,RT @SenateAgGOP: It's #NationalHotDogDay!  What's your favorite topping?
SenPatRoberts,R,RT @SenateAgGOP: Happy #NationalHotDogDay! You know what to do. https://t.co/RCrcmw4IRy
SenPatRoberts,R,"I've heard first-hand from producers, farmers, ranchers and growers who would benefit from the passage of the Unite... https://t.co/UNFEvwa8q9"
SenPatRoberts,R,RT @SenateAgGOP: Tune in NOW! https://t.co/nGwWgAkRHa
SenPatRoberts,R,I'll be joining my colleagues on the Senate floor later today to discuss how vital it is to pass #USMCAnow. Tune in... https://t.co/iIOfQY8DJl
SenPatRoberts,R,"Congratulations to Ben Boroughs from Cimarron, KS on being the new USDA Foreign Service Officer assigned to the OAA in Buenos Aires!"
SenPatRoberts,R,"RT @SenateAgGOP: At our borders, there is a shortage of ag inspectors, who help prevent the entry of harmful plants, food, animals, and goo..."
SenPatRoberts,R,"RT @SenateAgGOP: Chairman @SenPatRoberts, also a senior member of @GOPHELP, talked with the School Superintendents Association ahead of bip..."
SenPatRoberts,R,RT @SenateAgGOP: Happy #CowAppreciationDay! https://t.co/sLknAfBTRN
SenPatRoberts,R,RT @USAKansas: Great conversation with [?]@SenPatRoberts[?] appreciate his support for our Kansas School at the Federal level. [?]@AASAHQ[?] #kssa...
SenPatRoberts,R,"RT @SenateAgGOP: Congrats to Kansans Thad Geiger and Ron Suppes, who were recently appointed by USDA Sec. Perdue to serve on two Agricultur..."
SenPatRoberts,R,"Tallgrass Prairie once covered 170 million acres of North America. Less than 4% of that remains today, mostly in Ka... https://t.co/uK1chUNCdB"
SenPatRoberts,R,Interested in a fall internship in my Washington office? Learn more by visiting my website here:... https://t.co/iHpfgXZGf8
SenPatRoberts,R,Franki and I wish everyone across Kansas and the country a safe and happy #4thOfJuly https://t.co/2RVOiBvK9B
SenPatRoberts,R,Thank you to all the Kansas wheat farmers working hard during this year's harvest! #Harvest19 https://t.co/TpgVXh15xB
SenPatRoberts,R,"Today, I voted in support of the FY 2020 NDAA to provide funding for our national defense. As the Senior Marine in... https://t.co/i5wxI9mp1X"
SenPatRoberts,R,"RT @SenAlexander: The #LowerHealthCareCosts Act also includes two provisions from @SenPatRoberts, @SenGaryPeters, and @SenDuckworth that wi..."
SenPatRoberts,R,"RT @SenAlexander: .@SenPatRoberts has important provisions in the  #LowerHealthCareCosts Act. First, eliminating a loophole that allows dru..."
SenPatRoberts,R,"Today, the Lower Health Care Costs Act was voted out of the @GOPHELP Committee. This legislation includes two provi... https://t.co/N927KFPXPB"
SenPatRoberts,R,"RT @SenateAgGOP: New video: Chairman @SenPatRoberts Hears from Industry Stakeholders Ahead of #CFTC Reauthorization
https://t.co/Yz8wzAL4Yw"
SenPatRoberts,R,"RT @SenateAgGOP: Roberts: Our panel today covers a spectrum of stakeholders and perspectives, incl: the derivative industry's Self-Regulato..."
SenPatRoberts,R,RT @SenateAgGOP: Roberts: It's important we listen to stakeholders to understand what is/is not working. We must explore what provisions ma...
SenPatRoberts,R,RT @SenateAgGOP: Roberts: We work together in a bipartisan fashion to confirm nominees &amp; ensure the #CFTC is fully functioning. It's import...
SenPatRoberts,R,"RT @SenateAgGOP: Roberts: We've seen advances in tech, incl blockchain. In addition to supporting the emergence of Bitcoin &amp; other cryptocu..."
SenPatRoberts,R,"RT @SenateAgGOP: Roberts: Recently, we have seen legislative efforts in the EU which will have the unfortunate effect of undoing the agreed..."
SenPatRoberts,R,RT @SenateAgGOP: Roberts: We've seen the rollout &amp; adoption of regulations required under Dodd-Frank. They've created greater transparency...
SenPatRoberts,R,"RT @SenateAgGOP: Roberts: While the #CFTC has received funding to ensure U.S. derivatives markets function properly and in an open, safe an..."
SenPatRoberts,R,RT @SenateAgGOP: Roberts: The Senate Ag Committee has distinct jurisdiction over the Commodity Futures Trading Commission (#CFTC) and its r...
SenPatRoberts,R,RT @SenateAgGOP: Roberts: This Committee is responsible for reauthorizing programs administered by multiple federal agencies and commission...
SenPatRoberts,R,RT @SenateAgGOP: Chairman @SenPatRoberts has hit the gavel to start today's hearing on The State of the Derivatives Market and Perspectives...
SenPatRoberts,R,The brave men &amp; women who put their lives on the line for our country deserve the best education possible. I'm glad... https://t.co/5pxwobAMxm
SenPatRoberts,R,Franki and I are praying for the entire Meyers family during this difficult time.
SenPatRoberts,R,"As the first Republican woman elected to the U.S. House of Representatives from Kansas, she set a great example for... https://t.co/dXfjUwUr3J"
SenPatRoberts,R,"Congresswoman Jan Meyers was a trusted colleague, but most importantly a friend. I always looked up to Jan and depe... https://t.co/Ziiuolm8WB"
SenPatRoberts,R,RT @SenateAgGOP: Today is the #FirstDayOfSummer! Thanks to dairy farmers supplying us with ice cream all summer long! #NationalDairyMonth h...
SenPatRoberts,R,.@realDonaldTrump just approved the Kansas Disaster Declaration for areas affected by tornadoes and flooding. https://t.co/7tOQITWBst
SenPatRoberts,R,"Today, I stressed the importance of protecting our food supply against emerging threats during a Memorandum of Agre... https://t.co/VMUKfrNOI1"
SenPatRoberts,R,It was great visiting with a group of Washburn Rural High School's JROTC students during their trip to the nation's... https://t.co/P0ZnxLmG7f
SenPatRoberts,R,RT @SenateAgGOP: Good news for farmers affected by the wet planting season. https://t.co/2xRomBTzoN
SenPatRoberts,R,Thanks for visiting! https://t.co/CzmZ9CqSj2
SenPatRoberts,R,Thank you @AjitPaiFCC. I look forward to the recommendations of the @FCC precision agriculture task force and worki... https://t.co/MSxojNT4Uu
SenPatRoberts,R,"Congratulations, Topeka native and @KUnews graduate @GaryWoodland! https://t.co/TfVqHuGXrB"
SenPatRoberts,R,"From one Dad to another, Happy #FathersDay! https://t.co/56wG1jx24l"
SenPatRoberts,R,"Happy birthday, @USArmy! Thank you for defending our nation and protecting our freedoms for 244 years. https://t.co/3kjL9mX5x6"
SenPatRoberts,R,"Today we celebrate #FlagDay and honor Old Glory, our nation's symbol of freedom, liberty and unity. We remember the... https://t.co/1IwxFzD1BP"
SenPatRoberts,R,RT @StevenDialTV: Just spoke with Kansas Sen. @PatRoberts about hundreds of @USDA jobs coming to the Kansas City region. Roberts says there...
SenPatRoberts,R,I am excited @USDA selected Kansas City as the new location for the Economic Research Service (ERS) and National In... https://t.co/4OPQqQzOws
SenPatRoberts,R,RT @SenateAgGOP: Roberts: What is being done today that will enable us to be a reliable supplier around the world tomorrow? How can we cont...
SenPatRoberts,R,RT @SenateAgGOP: Roberts: This includes not just restoring certainty to markets that the U.S. either had through negotiated agreements or a...
SenPatRoberts,R,"RT @SenateAgGOP: Roberts: It is time to look toward the future. While an update of activities is certainly appropriate, today, I hope to al..."
SenPatRoberts,R,"RT @SenateAgGOP: Roberts: It appears that @USTradeRep, @USDA are engaged on negotiations with Japan. Please share the outlook on achieving..."
SenPatRoberts,R,RT @SenateAgGOP: Roberts: An agreement between the United States and China is a critical piece of that certainty. It is time for both count...
SenPatRoberts,R,"RT @SenateAgGOP: Roberts: Fortunately, the #FarmBill is in place to ease some of the uncertainty felt in farm country. However, I continue..."
SenPatRoberts,R,RT @SenateAgGOP: Roberts: Everyone around this table understands what producers are facing back home. On top of already low prices for thei...
SenPatRoberts,R,"RT @SenateAgGOP: Roberts: However, these positive steps cannot truly be felt by our producers until certainty and predictability is achieve..."
SenPatRoberts,R,RT @SenateAgGOP: Roberts: There are many good examples of the work Amb. Doud and Undersecretary McKinney have been doing on behalf of US ag...
SenPatRoberts,R,RT @SenateAgGOP: Roberts: There have been positive outcomes for the US at the World Trade Organization in the cases against China on trade...
SenPatRoberts,R,"RT @SenateAgGOP: Roberts: @USTradeRep, @USDA have been busy since we were last together. The Administration has been moving USMCA through t..."
SenPatRoberts,R,"RT @SenateAgGOP: Roberts: With RM Stabenow and Committee Members, we persevered &amp; accomplished a #FarmBill w historic bipartisan support -..."
SenPatRoberts,R,"RT @SenateAgGOP: Roberts: Like negotiations w international trading partners, the path to a #FarmBill was not easy. There were challenges a..."
SenPatRoberts,R,"RT @SenateAgGOP: Roberts: A great deal has happened in the 9 months since Amb. Doud, Undersecretary McKinney, and Dr. Johansson last appear..."
SenPatRoberts,R,RT @SenateAgGOP: Roberts: International trade policies + impacts on the US ag economy is a topic of great interest. This is the 2nd time in...
SenPatRoberts,R,RT @SenateAgGOP: Chairman @SenPatRoberts has hit the gavel to start today's hearing on Ag trade. Watch LIVE at https://t.co/SLfPo2G7HZ or h...
SenPatRoberts,R,RT @SenateAgGOP: Tune in at 9:30 eastern this morning! https://t.co/DuXT83MbNq
SenPatRoberts,R,"Kansans across the state are reaping the benefits of tax reform. Check out this story about Ferroloy, the small man... https://t.co/vPlGNtA6eY"
SenPatRoberts,R,"RT @KSFarmBureau: Thanks @SenateAg Chairman @SenPatRoberts for updating us on the trade hearing happening in committee on Thursday, #MFP, c..."
SenPatRoberts,R,Congratulations to Command Sgt. Maj. Michael Grinston on becoming the next Sergeant Major of the Army! Your service... https://t.co/WRvZXpavVG
SenPatRoberts,R,"RT @SenateGOP: Last week--on the 75th Anniversary of D-Day--members of @SenateGOP joined @realDonaldTrump, veterans, and world leaders on the..."
SenPatRoberts,R,"RT @SenateAgGOP: Happy #NationalDonutDay!
20,000 @KansasWheat farmers produce 1/5 of total wheat in America, making a whole lot of these mo..."
SenPatRoberts,R,#DDay75Anniversary https://t.co/PfTqyrtaGy
SenPatRoberts,R,Thank you @AjitPaiFCC for taking action to block unwanted robocalls! https://t.co/KVxgHQBgZY
SenPatRoberts,R,"I'm proudly wearing my Eisenhower pin today and handed out @IStillLikeIke pins 
to other members of the Congression... https://t.co/IOjVxXOSKG"
SenPatRoberts,R,"Today, I'm extremely thankful for Ike's leadership here in France 75 years ago and I look forward to dedicating the... https://t.co/SJcZT0IA26"
SenPatRoberts,R,"This military operation, which is the largest and most complex military invasion in human history would not have be... https://t.co/fE5WWRoWPS"
SenPatRoberts,R,"As a Marine, I'm honored to be in France for the #DDay75thAnniversary to pay tribute to the brave service members w... https://t.co/A0jQ6XHwns"
SenPatRoberts,R,"RT @IStillLikeIke: ""You are about to embark upon the Great Crusade, toward which we have striven these many months. The eyes of the world a..."
SenPatRoberts,R,"RT @SenateAgGOP: .@SenateAgGOP, @SenateAgDems Announce 6/13 Trade Hearing https://t.co/XuVb3rVajB"
SenPatRoberts,R,RT @SenateAgGOP: The Senate just confirmed Heath Tarbert to be Chairman and a Commissioner of the @CFTC. Read more: https://t.co/9lwkSwal9s...
SenPatRoberts,R,"RT @NGFA: Thanks @SenPatRoberts for meeting with NGFA members today to discuss #USMCA and other top issues for the grain, feed, processing..."
SenPatRoberts,R,"100 years ago, the Senate passed the #19thAmendment giving women the right to vote. Today, we celebrate those valia... https://t.co/0epC7A7IVa"
SenPatRoberts,R,"Today, I met with @vmva1950, the Mexican Secretary of Agriculture, to discuss trade between our two nations.... https://t.co/iTUT1gbhkO"
SenPatRoberts,R,"RT @SenateAgGOP: Chairman @SenPatRoberts' on @EPA EPCRA Rulemaking: ""I'm pleased the EPA has acted to give further certainty to farmers, ra..."
SenPatRoberts,R,"Following the tour, @Rep_Watkins and I hosted a flood forum in Highland, where nearly 100 people came to ask questi... https://t.co/BwutQLQgBl"
SenPatRoberts,R,"We then went to Taylor Seed Farm, where local farmer Jason Taylor showed us a levee break. https://t.co/483cWt4NQh"
SenPatRoberts,R,"From Four State Lookout, you could see how widespread the flooding is in NE Kansas, Missouri, Nebraska and Iowa. https://t.co/h7MaMmS3o4"
SenPatRoberts,R,"I was joined by Colonel Douglas Guttormsen, Commander of the @KC_USACE, David Schemm, FSA State Executive Director... https://t.co/vuomVoLUJ9"
SenPatRoberts,R,"RT @NWSTopeka: , If/when the dam fails in Nemaha CO, The water will flow south, away from Sabetha. #kswx"
SenPatRoberts,R,"RT @NWSTopeka: The dam south of Sabetha has not failed yet, but it could in the next hour or two. Flooding has yet to begin in Nemaha CO. #..."
SenPatRoberts,R,"RT @NWSTopeka: Flash Flood Warning including Fairview KS, Whiting KS until 10:30 PM CDT https://t.co/9pUlbtWAT1"
SenPatRoberts,R,I enjoyed visiting with friends and constituents today at a town hall meeting in Oskaloosa. We discussed agricultur... https://t.co/s2bGkJ8r7h
SenPatRoberts,R,RT @HiawathaFamily: Great visit yesterday with @SenPatRoberts #TeamHCH #HCHProud https://t.co/dXPBKj3oCc
SenPatRoberts,R,RT @SenateAgGOP: https://t.co/GS66yIECpI
SenPatRoberts,R,"This afternoon, I sent a letter to @realDonaldTrump with this request. The road to recovery will be long, but with... https://t.co/vsmccLdHMD"
SenPatRoberts,R,RT @NWSTopeka: Damage Survey of the Douglas County / Lawrence Tornado has a preliminary rating of an EF4 with winds estimated as high as 17...
SenPatRoberts,R,I urge @realdonaldtrump to swiftly add the counties impacted by last night's tornadoes to the federal disaster decl... https://t.co/kIHYn6oPxB
SenPatRoberts,R,I'm glad to see @realDonaldTrump approved the Kansas Disaster Declaration and ordered federal assistance for counti... https://t.co/UhSDF4GxQw
SenPatRoberts,R,"RT @NWSKansasCity: Tornado Warning including Kansas City MO, Kansas City KS, Shawnee KS until 8:00 PM CDT https://t.co/s1DlNK9vBP"
SenPatRoberts,R,"Many areas in Kansas are experiencing severe weather, including tornadoes and strong thunderstorms. Please stay safe."
SenPatRoberts,R,"RT @NWSKansasCity: The large tornado is still on the ground and is approaching Interstate 70! 

We expected it to cross the interstate near..."
SenPatRoberts,R,"RT @NWSTopeka: Flash Flood Warning including Lawrence KS, Williamstown KS, Clinton KS until 10:45 PM CDT https://t.co/GXv6e7aUOJ"
SenPatRoberts,R,"RT @NWSTopeka: Tornado Warning including Belleville KS, Cuba KS, Morrowville KS until 7:30 PM CDT https://t.co/pPsPK5Z63L"
SenPatRoberts,R,Honored to speak at the @FortRiley Memorial Day ceremony this afternoon. https://t.co/29ymdKVr92
SenPatRoberts,R,On #MemorialDay we honor the brave men and women who have paid the ultimate sacrifice defending our freedom. Let us... https://t.co/6OlmupFteV
SenPatRoberts,R,Thank you to our first responders and emergency management officials for all their hard work. Please remain vigilan... https://t.co/J4kyt7qozj
SenPatRoberts,R,"Communities across Kansas are feeling the effects of saturated soils and above average rainfall, as floodwaters are... https://t.co/ccPghcRrA0"
SenPatRoberts,R,"RT @SenateGOP: ""To all the members of our #military men and women who are doing us so proud, from this marine, thank you, Semper Fi, always..."
SenPatRoberts,R,"RT @SenateGOP: This #MilitaryAppreciationMonth, Senate Republicans would like to send a special message to all of our nation's heroes who p..."
SenPatRoberts,R,"Today, on #NationalMissingChildrensDay we remember Kelsey Smith who was abducted in broad daylight from an Overland... https://t.co/k7tnXvuUWA"
SenPatRoberts,R,"Today is a good day for consumers. The Senate passed, with my support, legislation that will crack down on robocall... https://t.co/N2HmHgnJAa"
SenPatRoberts,R,"Next Thursday, @Rep_Watkins and I will be holding a flood forum in Highland. Representatives from the @USACEHQ and... https://t.co/MaDpvi15Bt"
SenPatRoberts,R,"I am monitoring the storms and flooding in Kansas, have been in touch with the @USACEHQ and am working closely with... https://t.co/rbRUj8voW4"
SenPatRoberts,R,"Today, I introduced the VACCINES Act, along with @SenGaryPeters and @SenDuckworth, to increase vaccination rates by... https://t.co/mMm0lw3RTN"
SenPatRoberts,R,RT @ESOPAssociation: An attentive crowd for @SenPatRoberts talk about #ESOPs and Capitol Hill this morning. Thanks for joining us! #ESOPDC...
SenPatRoberts,R,This is great news for the entire Kansas City area! https://t.co/taCIuykyg2
SenPatRoberts,R,I applaud @AjitPaiFCC for remaining committed to closing the digital divide in rural America. The commitment by... https://t.co/1W8TzjTAjQ
SenPatRoberts,R,"RT @SenateAgGOP: If you missed yesterday's hearing, check out @farmdaily's story [?] Climate change and ag: Working together is recipe for s..."
SenPatRoberts,R,RT @SenateAgGOP: Watch NOW: Chairman @SenPatRoberts speaks about #NationalMentalHealthAwarenessMonth on the U.S. Senate floor. https://t.co...
SenPatRoberts,R,Click here to read more on why Kansas City is the best location for these offices: https://t.co/bseOuUTwej https://t.co/Io8jzcKbhC
SenPatRoberts,R,"Today, I joined @JerryMoran, @RoyBlunt, @SenHawleyPress, @RogerMarshallMD, @RepRonEstes, @Rep_Watkins @RepDavids... https://t.co/EKYB5KjzOi"
SenPatRoberts,R,RT @SenateAgGOP: Roberts: There has been no silver-bullet solution that has brought the advancements the U.S. ag sector has made in recent...
SenPatRoberts,R,RT @SenateAgGOP: Roberts: The U.S. ag sector should be proud of the accomplishments that have been made through voluntary efforts to addres...
SenPatRoberts,R,RT @SenateAgGOP: Roberts: Farming practices from a generation ago were not sustainable to produce food at the scope and scale needed to fee...
SenPatRoberts,R,"RT @SenateAgGOP: Roberts: Today, obviously farmers do not produce food in the same manner as previous generations did. Over time, advanceme..."
SenPatRoberts,R,RT @SenateAgGOP: Roberts: American farmers and ranchers are continually learning and evolving in order to improve agricultural production e...
SenPatRoberts,R,"RT @SenateAgGOP: Roberts: These topics and how they interact is complex, and we are pleased to have this discussion at the Agriculture Comm..."
SenPatRoberts,R,RT @SenateAgGOP: Roberts: Maintaining the health of our planet for future generations is of paramount importance. So is feeding the billion...
SenPatRoberts,R,RT @SenateAgGOP: Chairman @SenPatRoberts has hit the gavel on today's hearing - Climate Change and the Agriculture Sector. Watch LIVE: http...
SenPatRoberts,R,RT @SenateAgGOP: TODAY: The Senate Ag Committee will hold a hearing on climate change and the ag sector. Watch LIVE at 9:30 Eastern (or lat...
SenPatRoberts,R,"In honor of the 65th anniversary of the landmark Brown v. Board of Education Supreme Court decision, I recently int... https://t.co/gCheut0Dmp"
SenPatRoberts,R,"Read my full statement on this great step toward free and open trade between the U.S., Mexico and Canada here: https://t.co/3OK28dujGf"
SenPatRoberts,R,"This afternoon I met with Ambassador Gregg Doud to discuss today's announcement that the U.S., Canada and Mexico re... https://t.co/W8HABYXYSX"
SenPatRoberts,R,RT @SenateAgGOP: Chairman @SenPatRoberts' Statement on U.S. #Beef Access to #Japan https://t.co/cq8P6yx6va https://t.co/D2OImYMSW6
SenPatRoberts,R,"This week is #NationalPoliceWeek, a week to honor and commemorate all our law enforcement across the nation. Thank... https://t.co/kL7N3yR2n5"
SenPatRoberts,R,It was a beautiful afternoon for @SenatorDole's Honorary Promotion Ceremony where Sen. Dole was presented with the... https://t.co/mBrRes970w
SenPatRoberts,R,"RT @SenateAgGOP: .@SenateAgGOP, @SenateAgDems Announce Witnesses for May 21 Climate Change Hearing https://t.co/4J7tniiHCb"
SenPatRoberts,R,RT @SenateAgGOP: #TBT to 1992 when #Kansas #FFA visited Washington. https://t.co/jVummbJ8C6
SenPatRoberts,R,RT @SenateAgGOP: Chairman @SenPatRoberts to farm broadcasters: your job of reporting the news and accurate story of America's farmers and r...
SenPatRoberts,R,RT @SenJohnThune: Reintroduced a bill today that would encourage charitable giving and make it easier for foundations and other tax-exempt...
SenPatRoberts,R,Proud to host @ithinkKC in my office today for a meeting with members of the Kansas and Missouri congressional dele... https://t.co/TEWYrXCHoY
SenPatRoberts,R,"Announcing some changes in our press office and saying so long to Sarah Little, my long-time (20 years!) communicat... https://t.co/PcxgFWPWhr"
SenPatRoberts,R,I enjoyed visiting with the Truesdell Middle School Rocketry Team during their trip to DC for the @RocketContest Na... https://t.co/5vLHXeGwiw
SenPatRoberts,R,I'm glad to see the @FAANews awarded Wichita's Eisenhower National Airport a grant to replace the airport's runway.... https://t.co/o4KSdKFFk1
SenPatRoberts,R,Glad to chat with the Dwight D. Eisenhower Excellence in Public Service Series leaders. The series connects women a... https://t.co/GQwLVTTTpg
SenPatRoberts,R,"RT @EmployeesOwn: Thank you, @SenPatRoberts, for leading the charge on expanding access to #ESOPs and helping Americans across the country..."
SenPatRoberts,R,"Today, I discussed the importance of Employee Stock Ownership Plans (ESOPs) during @SenFinance hearing titled ""Chal... https://t.co/Xc208So7Pv"
SenPatRoberts,R,"RT @SenateAgGOP: .@SenateAgGOP, @SenateAgDems announce May 21 Climate Change hearing. Watch live: https://t.co/j5r1168rbB."
SenPatRoberts,R,"RT @SenateAgGOP: NEWS: The Senate Ag Committee has approved USDA nominees Brashests, Earp, and Hutchins. 
Next stop: full Senate considerat..."
SenPatRoberts,R,"Today, @Rep_Watkins and I introduced a resolution to recognize the 65th anniversary of Brown v. Board of Education.... https://t.co/2gFrHjTZP2"
SenPatRoberts,R,https://t.co/oOeoPtd4MC
SenPatRoberts,R,"Thanks for stopping by to discuss workforce development, aviation and trade! https://t.co/Cs37FIkfoy"
SenPatRoberts,R,God Bless law enforcement for ensuring campus is safe. https://t.co/D4v11AOk9N
SenPatRoberts,R,"RT @NWSTopeka: Flood waters continue to impact the area. Remember to turn around, don't drown. #kswx
https://t.co/N3XyRKAfgT"
SenPatRoberts,R,Please follow the guidance of @KStatePolice and be safe. https://t.co/boMZFa9pfV
SenPatRoberts,R,Please stay safe during flooding and do not try to drive through flooded roadways. https://t.co/r2XpX88qLU
SenPatRoberts,R,"RT @corikallenbach: A true honor to meet @SenPatRoberts, a strong supporter of Kansas short line railroads, shippers and farmers #Pass45G #..."
SenPatRoberts,R,".@NASA will be hosting an Earth to space call for Kansas students to talk with @AstroHague, a Hoxie native, who is... https://t.co/Pd9c36ABn6"
SenPatRoberts,R,Congratulations to Greg and Missey Smith on being awarded the Crystal Kipper &amp; Ali Kemp Memorial Award for their ti... https://t.co/lcDFJZFtjs
SenPatRoberts,R,RT @NWSWichita: Several roads across the area are closed due to water covered roadways. This includes roads that are not typically affected...
SenPatRoberts,R,RT @SenateAgGOP: Are you a student or recent grad interested in ag policy? Join the Senate Agriculture Committee for an internship this fal...
SenPatRoberts,R,"On #SchoolLunchHeroDay, I'd like to congratulate two Kansans for earning national awards from @SchoolLunch. Elaine... https://t.co/BO6VMIFT4r"
SenPatRoberts,R,"RT @BryanLowry3: KC is one of the three finalists for the new USDA facilities. St. Louis isn't a finalist, but remains under consideration..."
SenPatRoberts,R,There's no better place for ERS and NIFA to relocate than Kansas City. Read my statement on Kansas City being named... https://t.co/UJxK7VQRGN
SenPatRoberts,R,"Congratulations, Whitney Morgan, who was recently named the Kansas Teacher of the Year! https://t.co/kuHrssQ7cZ"
SenPatRoberts,R,It was great visiting with the ladies from @komenkswmo in the Capitol today! https://t.co/5CEafTQxRa
SenPatRoberts,R,"RT @KansasElectric: Kansas Electric Cooperatives and member cooperative representatives met this morning with @SenPatRoberts in Washington,..."
SenPatRoberts,R,Happy Trails! https://t.co/thhyhY2V96
SenPatRoberts,R,"I am glad to see so much green on the #wheattour19. If you see folks on one of these routes, say ""Hello!"" https://t.co/4VcFw33qQz"
SenPatRoberts,R,RT @city_dodgecity: @SenPatRoberts and his staff came and spent some time with us last week. City staff was honored to give him a tour of t...
SenPatRoberts,R,"I am disappointed in the activist Kansas Supreme Court's decision that in Kansas an unborn child has, literally, no right to life."
SenPatRoberts,R,My wife Franki and I enjoyed visiting with friends today at @chamber_dodge https://t.co/O9La5QnS8M
SenPatRoberts,R,"I enjoyed speaking with the @LiberalChamber this afternoon, where we discussed Highway 54, climate change, immigrat... https://t.co/prxcqcTTr8"
SenPatRoberts,R,The Garden City Regional Airport is the third busiest airport in Kansas and provides important access to air travel... https://t.co/rMbqdk4Z0v
SenPatRoberts,R,"It was a great morning in Garden City, where I toured the Garden City Regional Airport and received an update on a... https://t.co/SuchBzUTMe"
SenPatRoberts,R,"RT @SenateAgGOP: The Committee held a hearing to find ways to provide certainty, reduce administrative burdens, and better serve participan..."
SenPatRoberts,R,"RT @SenateAgGOP: School food service directors stretch dollars to provide nutritious, affordable meals to students. They find creative new..."
SenPatRoberts,R,"RT @SenateAgGOP: To prepare for #childnutrition reauthorization, Chairman @SenPatRoberts tours the Wichita food production center that feed..."
SenPatRoberts,R,"RT @WichitaUSD259: Senator Roberts is now having lunch with students, BOE members and Superintendent Dr. Alicia Thompson at Brooks Middle S..."
SenPatRoberts,R,I enjoyed speaking at the Quindaro Townsite dedication ceremony today! Read more: https://t.co/BR3xXMFhhb https://t.co/x0QDHu9mf2
SenPatRoberts,R,"RT @SenateAgGOP: Happy #EarthDay!
If farmers don't practice sustainability, they cannot pass down the land to future generations. Hats off..."
SenPatRoberts,R,Franki and I wish you and your family a Happy Easter! https://t.co/fDmwRuB6sl
SenPatRoberts,R,Thank you Chairman @AjitPaiFCC for your commitment to getting more mid-band spectrum to market for wireless service... https://t.co/TYIvR5XqGx
SenPatRoberts,R,https://t.co/ePodO61DAC
SenPatRoberts,R,"In this most holy of weeks, the loss of Notre Dame seems even more profound. Prayers for the firefighters and first responders in France."
SenPatRoberts,R,RT @SenFinance: #TaxDay https://t.co/XHCR71raZZ
SenPatRoberts,R,Today is #TaxDay. It's the first year Americans will file their taxes since we passed historic tax reform through t... https://t.co/FGnM311nY0
SenPatRoberts,R,"Despite great personal tragedy, Missey has devoted her life to honoring the memory of her daughter Kelsey by promot... https://t.co/TWJZ9C8fN1"
SenPatRoberts,R,.@SenAngusKing and I introduced legislation that would allow you to buy over the counter medications with your heal... https://t.co/sMINjk96qP
SenPatRoberts,R,"RT @nicfraternity: Among the many #HillVisits today, members of @PiKappaAlpha met with their fellow brother Senator Pat Roberts of Kansas t..."
SenPatRoberts,R,"RT @SenateAgGOP: NEW VIDEO: Chairman @SenPatRoberts Hears Stakeholder, Participant Perspectives Ahead of #ChildNutrition Reauthorization"
SenPatRoberts,R,RT @SenateAgGOP: Roberts: There is a pathway for #childnutrition programs to be reauthorized in a bipartisan manner yet this year. Today's...
SenPatRoberts,R,"RT @SenateAgGOP: Roberts: Today, we will hear from the USDA's Food and Nutrition Service, the Government Accountability Office, and those w..."
SenPatRoberts,R,RT @SenateAgGOP: Roberts: These #ChildNutrition programs combined account for $30 billion in annual mandatory and discretionary spending. S...
SenPatRoberts,R,"RT @SenateAgGOP: Roberts: The Special Milk Program, the Fresh Fruit and Vegetable Program, the Farm to School Program, and other programs a..."
SenPatRoberts,R,"RT @SenateAgGOP: Roberts: #ChildNutrition Reauthorization includes: the National School Lunch Program, the National School Breakfast Progra..."
SenPatRoberts,R,"RT @SenateAgGOP: Roberts: The same is true for non-profit and charitable organizations, and of course, for the participants--the children, t..."
SenPatRoberts,R,RT @SenateAgGOP: Roberts: I have visited many #Kansas schools as there are close to 300 school districts in Kansas. Considering how many di...
SenPatRoberts,R,"RT @SenateAgGOP: Roberts: School food service directors are always stretching every dollar to provide nutritious, affordable meals to stude..."
